  5.00000E+00  7.37629E-01
  6.00000E+00  7.85016E-01
  7.00000E+00  6.93669E-01
  8.00000E+00  6.62839E-01
  9.00000E+00  6.33723E-01
  1.00000E+01  6.99948E-01
  1.10000E+01  6.78825E-01
  1.20000E+01  6.82249E-01
  1.30000E+01  6.62841E-01
  1.40000E+01  6.99377E-01
  1.50000E+01  6.97092E-01
  1.60000E+01  7.18787E-01
  1.70000E+01  7.11365E-01
  1.80000E+01  7.39340E-01
  1.90000E+01  7.17646E-01
  2.00000E+01  7.48474E-01
  2.10000E+01  6.74825E-01
  2.20000E+01  6.82819E-01
  2.30000E+01  6.57699E-01
  2.40000E+01  6.63408E-01
  2.50000E+01  6.71399E-01
  2.60000E+01  6.62837E-01
  2.70000E+01  6.59410E-01
  2.80000E+01  6.94236E-01
  2.90000E+01  6.46279E-01
  3.00000E+01  6.91381E-01
  3.10000E+01  6.55984E-01
  3.20000E+01  6.69686E-01
  3.30000E+01  6.62265E-01
  3.40000E+01  6.79392E-01
  3.50000E+01  5.96039E-01
  3.60000E+01  6.04602E-01
  3.70000E+01  6.67403E-01
  3.80000E+01  6.66004E-01
  3.90000E+01  6.53700E-01
  4.00000E+01  6.00605E-01
  4.10000E+01  7.04512E-01
  4.20000E+01  7.25065E-01
  4.30000E+01  6.82818E-01
  4.40000E+01  7.15361E-01
  4.50000E+01  6.30865E-01
  4.60000E+01  7.10221E-01
  4.70000E+01  6.66832E-01
  4.80000E+01  7.05084E-01
  4.90000E+01  6.39429E-01
  5.00000E+01  6.33148E-01
