           1          41  0.0000000E+00   14.70000      0.7959600    
           2          43  0.5500000       14.70000      0.7959100    
           3          45  0.6500000       14.70000      0.7958800    
           4          47  0.8750000       14.70000      0.7958300    
           5          49   1.100000       14.70000      0.7958400    
           6          51   1.400000       14.70000      0.7962700    
           7          53   2.093700       14.70000      0.7986900    
           8          55   2.756200       14.70000      0.7987700    
           9          57   3.087500       14.70000      0.7987300    
          10          59   3.750000       14.70000      0.7983000    
          11          61  0.0000000E+00   15.41667      0.8019000    
          12          63  0.5500000       15.41667      0.8019800    
          13          65  0.6500000       15.41667      0.8020100    
          14          67  0.8750000       15.41667      0.8021000    
          15          69   1.100000       15.41667      0.8022300    
          16          71   1.460420       15.41667      0.8025100    
          17          73   2.093700       15.41667      0.8029600    
          18          75   2.756200       15.41667      0.8030900    
          19          77   3.087500       15.41667      0.8029800    
          20          79   3.750000       15.41667      0.8025500    
          21          81  0.0000000E+00   16.13333      0.8076700    
          22          83  0.5500000       16.13333      0.8076700    
          23          85  0.6500000       16.13333      0.8076900    
          24          87  0.8750000       16.13333      0.8077100    
          25          89   1.100000       16.13333      0.8077400    
          26          91   1.520830       16.13333      0.8078400    
          27          93   2.093700       16.13333      0.8079500    
          28          95   2.756200       16.13333      0.8078000    
          29          97   3.087500       16.13333      0.8076700    
          30          99   3.750000       16.13333      0.8072600    
          31         101  0.0000000E+00   16.85000      0.8130800    
          32         103  0.5500000       16.85000      0.8131000    
          33         105  0.6500000       16.85000      0.8131000    
          34         107  0.8750000       16.85000      0.8131100    
          35         109   1.100000       16.85000      0.8131100    
          36         111   1.581250       16.85000      0.8131000    
          37         113   2.093700       16.85000      0.8130400    
          38         115   2.756200       16.85000      0.8128500    
          39         117   3.087500       16.85000      0.8127000    
          40         119   3.750000       16.85000      0.8122800    
          41         121  0.0000000E+00   17.56667      0.8183400    
          42         123  0.5500000       17.56667      0.8184800    
          43         125  0.6500000       17.56667      0.8185200    
          44         127  0.8750000       17.56667      0.8184700    
          45         129   1.100000       17.56667      0.8185300    
          46         131   1.641670       17.56667      0.8184200    
          47         133   2.093700       17.56667      0.8183900    
          48         135   2.756200       17.56667      0.8181600    
          49         137   3.087500       17.56667      0.8179700    
          50         139   3.750000       17.56667      0.8175800    
          51         141  0.0000000E+00   18.28333      0.8238700    
          52         143  0.5500000       18.28333      0.8238400    
          53         145  0.6500000       18.28333      0.8238400    
          54         147  0.8750000       18.28333      0.8239400    
          55         149   1.100000       18.28333      0.8239300    
          56         151   1.702080       18.28333      0.8240000    
          57         153   2.093700       18.28333      0.8239100    
          58         155   2.756200       18.28333      0.8237100    
          59         157   3.087500       18.28333      0.8235700    
          60         159   3.750000       18.28333      0.8230900    
          61         161  0.0000000E+00   19.00000      0.8277400    
          62         163  0.5500000       19.00000      0.8289200    
          63         165  0.6500000       19.00000      0.8292600    
          64         167  0.8750000       19.00000      0.8292100    
          65         169   1.100000       19.00000      0.8297100    
          66         171   1.762500       19.00000      0.8295600    
          67         173   2.093700       19.00000      0.8297300    
          68         175   2.756200       19.00000      0.8295300    
          69         177   3.087500       19.00000      0.8292000    
          70         179   3.750000       19.00000      0.8294000    
          71         181  0.0000000E+00   19.66667      0.8327000    
          72         183  0.5500000       19.66667      0.8326600    
          73         185  0.6500000       19.66667      0.8328300    
          74         187  0.8750000       19.66667      0.8328500    
          75         189   1.100000       19.66667      0.8336100    
          76         191   1.762500       19.66667      0.8336600    
          77         193   2.093700       19.66667      0.8339600    
          78         195   2.756200       19.66667      0.8339600    
          79         197   3.087500       19.66667      0.8331200    
          80         199   3.750000       19.66667      0.8329100    
          81         201  0.0000000E+00   20.33333      0.8361000    
          82         203  0.5500000       20.33333      0.8362800    
          83         205  0.6500000       20.33333      0.8364100    
          84         207  0.8750000       20.33333      0.8364100    
          85         209   1.100000       20.33333      0.8376300    
          86         211   1.762500       20.33333      0.8376600    
          87         213   2.093700       20.33333      0.8383800    
          88         215   2.756200       20.33333      0.8383400    
          89         217   3.087500       20.33333      0.8371700    
          90         219   3.750000       20.33333      0.8369800    
          91         221  0.0000000E+00   21.00000      0.8395900    
          92         223  0.5500000       21.00000      0.8396600    
          93         225  0.6500000       21.00000      0.8398100    
          94         227  0.8750000       21.00000      0.8398500    
          95         229   1.100000       21.00000      0.8415200    
          96         231   1.762500       21.00000      0.8415900    
          97         233   2.093700       21.00000      0.8427700    
          98         235   2.756200       21.00000      0.8427600    
          99         237   3.087500       21.00000      0.8415500    
         100         239   3.750000       21.00000      0.8413200    
         101         241  0.0000000E+00   21.66667      0.8426600    
         102         243  0.5500000       21.66667      0.8427700    
         103         245  0.6500000       21.66667      0.8430500    
         104         247  0.8750000       21.66667      0.8430100    
         105         249   1.100000       21.66667      0.8453900    
         106         251   1.762500       21.66667      0.8455100    
         107         253   2.093700       21.66667      0.8472900    
         108         255   2.756200       21.66667      0.8473100    
         109         257   3.087500       21.66667      0.8462900    
         110         259   3.750000       21.66667      0.8460300    
         111         261  0.0000000E+00   22.33333      0.8453700    
         112         263  0.5500000       22.33333      0.8455100    
         113         265  0.6500000       22.33333      0.8459000    
         114         267  0.8750000       22.33333      0.8460300    
         115         269   1.100000       22.33333      0.8492200    
         116         271   1.762500       22.33333      0.8493800    
         117         273   2.093700       22.33333      0.8520000    
         118         275   2.756200       22.33333      0.8520500    
         119         277   3.087500       22.33333      0.8515000    
         120         279   3.750000       22.33333      0.8512000    
         121         283  0.5500000       23.00000      0.8472700    
         122         285  0.6500000       23.00000      0.8488300    
         123         287  0.8750000       23.00000      0.8483500    
         124         289   1.100000       23.00000      0.8529200    
         125         291   1.762500       23.00000      0.8532300    
         126         293   2.093700       23.00000      0.8568400    
         127         295   2.756200       23.00000      0.8569500    
         128         297   3.087500       23.00000      0.8573200    
         129         299   3.750000       23.00000      0.8569600    
         130         307  0.8750000       23.22500      0.8536900    
         131         309   1.100000       23.22500      0.8541500    
         132         311   1.762500       23.22500      0.8546900    
         133         313   2.093700       23.22500      0.8585200    
         134         315   2.756200       23.22500      0.8586400    
         135         317   3.087500       23.22500      0.8593900    
         136         319   3.750000       23.22500      0.8590900    
         137         329   1.100000       23.45000      0.8549500    
         138         331   1.762500       23.45000      0.8564500    
         139         333   2.093700       23.45000      0.8602000    
         140         335   2.756200       23.45000      0.8603500    
         141         337   3.087500       23.45000      0.8617300    
         142         339   3.750000       23.45000      0.8609700    
         143         351   1.762500       23.78125      0.8591100    
         144         353   2.093700       23.78125      0.8626600    
         145         355   2.756200       23.78125      0.8628800    
         146         357   3.087500       23.78125      0.8650800    
         147         359   3.750000       23.78125      0.8649000    
         148         371   1.762500       24.11250      0.8617500    
         149         373   2.093700       24.11250      0.8649900    
         150         375   2.756200       24.11250      0.8655300    
         151         377   3.087500       24.11250      0.8689900    
         152         379   3.750000       24.11250      0.8683600    
         153         393   2.093700       24.27815      0.8661300    
         154         395   2.756200       24.27815      0.8671600    
         155         397   3.087500       24.27815      0.8709100    
         156         399   3.750000       24.27815      0.8703300    
         157         413   2.093700       24.44380      0.8668400    
         158         415   2.756200       24.44380      0.8691400    
         159         417   3.087500       24.44380      0.8731200    
         160         419   3.750000       24.44380      0.8720500    
         161         435   2.756200       24.77505      0.8730000    
         162         437   3.087500       24.77505      0.8772700    
         163         439   3.750000       24.77505      0.8772900    
         164         455   2.756200       25.10630      0.8768500    
         165         457   3.087500       25.10630      0.8817900    
         166         459   3.750000       25.10630      0.8822900    
         167         477   3.087500       25.27190      0.8837500    
         168         479   3.750000       25.27190      0.8866500    
         169         497   3.087500       25.43750      0.8844800    
         170         499   3.750000       25.43750      0.8921700    
         171         519   3.750000       25.76875      0.9022000    
         172         539   3.750000       26.10000      0.9126000    
         173         545   3.750000       27.33333      0.9420300    
         174         551   3.750000       28.56667      0.9571600    
         175         557   3.750000       29.80000      0.9674900    
         176         563   3.750000       31.03333      0.9753200    
         177         569   3.750000       32.26667      0.9817100    
         178         575   3.750000       33.50000      0.9871700    
         179         581   3.750000       34.73333      0.9920000    
         180         587   3.750000       35.96667      0.9964300    
         181         593   3.750000       37.20000       1.000210    
         182         599   3.750000       38.43333       1.002670    
         183         605   3.750000       39.66667       1.004790    
         184         611   3.750000       40.90000       1.006690    
         185         617   3.750000       42.13333       1.008380    
         186         623   3.750000       43.36667       1.009830    
         187         629   3.750000       44.60000       1.011340    
         188         635   3.750000       46.60000       1.013350    
         189         641   3.750000       48.10000       1.013810    
         190         647   3.750000       49.60000       1.013860    
         191        1001  3.9299998E-02   23.00000      0.8522900    
         192        1000  0.0000000E+00   23.00000      0.8523000    
         193        1003  0.1179000       23.00000      0.8521700    
         194        1005  0.1964000       23.00000      0.8519100    
         195        1007  0.2750000       23.00000      0.8514600    
         196        1009  0.3536000       23.00000      0.8507600    
         197        1011  0.4321000       23.00000      0.8496900    
         198        1013  0.5107000       23.00000      0.8481300    
         199        1015  0.0000000E+00   23.22500      0.8532200    
         200        1017  0.1107500       23.22500      0.8531500    
         201        1019  0.2214000       23.22500      0.8529500    
         202        1021  0.3321500       23.22500      0.8526400    
         203        1023  0.4428500       23.22500      0.8522500    
         204        1025  0.5536000       23.22500      0.8519000    
         205        1027  0.6642500       23.22500      0.8517700    
         206        1029  0.7750000       23.22500      0.8521500    
         207        1031  7.1400002E-02   23.45000      0.8551800    
         208        1030  0.0000000E+00   23.45000      0.8551900    
         209        1033  0.2143000       23.45000      0.8550800    
         210        1035  0.3571000       23.45000      0.8549300    
         211        1037  0.5000000       23.45000      0.8548000    
         212        1039  0.6429000       23.45000      0.8547800    
         213        1041  0.7857000       23.45000      0.8549200    
         214        1043  0.9286000       23.45000      0.8550900    
         215        1045  0.0000000E+00   23.78125      0.8590600    
         216        1047  0.1902000       23.78125      0.8590200    
         217        1049  0.3803500       23.78125      0.8588900    
         218        1051  0.5705500       23.78125      0.8586900    
         219        1053  0.7607000       23.78125      0.8584000    
         220        1055  0.9509000       23.78125      0.8579400    
         221        1057   1.141050       23.78125      0.8571600    
         222        1059   1.331250       23.78125      0.8559300    
         223        1061  0.1188000       24.11250      0.8635200    
         224        1060  0.0000000E+00   24.11250      0.8635400    
         225        1063  0.3563000       24.11250      0.8634000    
         226        1065  0.5937000       24.11250      0.8631400    
         227        1067  0.8313000       24.11250      0.8627200    
         228        1069   1.068800       24.11250      0.8621000    
         229        1071   1.306300       24.11250      0.8612700    
         230        1073   1.543800       24.11250      0.8603100    
         231        1075  0.0000000E+00   24.27815      0.8659700    
         232        1077  0.2611500       24.27815      0.8659000    
         233        1079  0.5223000       24.27815      0.8656800    
         234        1081  0.7835000       24.27815      0.8653000    
         235        1083   1.044650       24.27815      0.8647600    
         236        1085   1.305800       24.27815      0.8640900    
         237        1087   1.566950       24.27815      0.8635400    
         238        1089   1.828100       24.27815      0.8639300    
         239        1091  0.1424000       24.44380      0.8685100    
         240        1090  0.0000000E+00   24.44380      0.8685200    
         241        1093  0.4272000       24.44380      0.8683500    
         242        1095  0.7121000       24.44380      0.8680300    
         243        1097  0.9969000       24.44380      0.8675600    
         244        1099   1.281700       24.44380      0.8670100    
         245        1101   1.566500       24.44380      0.8666400    
         246        1103   1.851300       24.44380      0.8668500    
         247        1105  0.0000000E+00   24.77505      0.8739700    
         248        1107  0.3321500       24.77505      0.8738800    
         249        1109  0.6642500       24.77505      0.8736400    
         250        1111  0.9964500       24.77505      0.8732400    
         251        1113   1.328600       24.77505      0.8727100    
         252        1115   1.660700       24.77505      0.8720500    
         253        1117   1.992850       24.77505      0.8709800    
         254        1119   2.324950       24.77505      0.8683800    
         255        1121  0.1897000       25.10630      0.8797500    
         256        1120  0.0000000E+00   25.10630      0.8797700    
         257        1123  0.5692000       25.10630      0.8795900    
         258        1125  0.9487000       25.10630      0.8792800    
         259        1127   1.328100       25.10630      0.8788100    
         260        1129   1.707600       25.10630      0.8780900    
         261        1131   2.087100       25.10630      0.8769000    
         262        1133   2.466500       25.10630      0.8749700    
         263        1135  0.0000000E+00   25.27190      0.8827800    
         264        1137  0.4031500       25.27190      0.8827100    
         265        1139  0.8062500       25.27190      0.8824900    
         266        1141   1.209400       25.27190      0.8821300    
         267        1143   1.612500       25.27190      0.8815500    
         268        1145   2.015600       25.27190      0.8806300    
         269        1147   2.418750       25.27190      0.8793200    
         270        1149   2.821850       25.27190      0.8801900    
         271        1151  0.2134000       25.43750      0.8858400    
         272        1150  0.0000000E+00   25.43750      0.8858500    
         273        1153  0.6402000       25.43750      0.8857200    
         274        1155   1.067000       25.43750      0.8854600    
         275        1157   1.493700       25.43750      0.8850500    
         276        1159   1.920500       25.43750      0.8843900    
         277        1161   2.347300       25.43750      0.8837300    
         278        1163   2.774100       25.43750      0.8846500    
         279        1165  0.0000000E+00   25.76875      0.8921400    
         280        1167  0.4741000       25.76875      0.8921100    
         281        1169  0.9482500       25.76875      0.8920200    
         282        1171   1.422350       25.76875      0.8918800    
         283        1173   1.896400       25.76875      0.8916600    
         284        1175   2.370500       25.76875      0.8915200    
         285        1177   2.844650       25.76875      0.8912800    
         286        1179   3.318750       25.76875      0.8878000    
