   557.7459       567.1841       569.6364       550.8998       533.4568    
   517.4266       504.0186       489.3520       491.0559       496.3869    
   509.7389       527.7669       550.3962       559.9371       567.3846    
   569.9417       561.9371       559.2774       552.8252       539.6270    
   532.8345       526.8159       519.3380       510.9837       508.4615    
   510.5991       514.4056       527.3636       540.2354       557.7855    
   568.9394       581.2051       571.6294       553.0933       527.8811    
   491.6970       450.1958       406.5804       366.9604       330.0793    
   287.2634       256.4219       218.3287       181.7506       152.0676    
   125.6340       104.0606       85.34732       72.08625       64.67133    
   55.02564       53.14919       50.26574       47.64569       47.54546    
   46.60839       44.49417       42.20047       39.36597       36.26340    
   32.41958       33.27739       34.38229       33.85081       34.30536    
   34.80420       36.24009       35.74359       33.80420       32.31469    
   31.81119       36.11888       38.37063       42.89743       45.27972    
   44.48951       48.32401       50.75058       54.34499       57.01632    
   62.80420       66.53380       73.81352       84.48485       91.63869    
   101.3939       118.3100       136.0186       149.7203       163.7832    
   184.5245       205.7995       225.8415       247.0210       261.7552    
   289.7086       319.5804       351.2471       377.4475       410.1795    
   451.8671       503.6107       542.9324       586.3427       623.3170    
   666.4382       696.5175       726.8322       750.5757       775.9301    
   809.4172       838.8298       858.7809       884.7156       907.0513    
   925.4662       933.7226       954.2681       971.4172       993.2214    
   1009.797       1010.033       1008.303       1015.403       1027.333    
   1036.730       1036.590       1041.319       1051.744       1054.783    
   1053.590       1044.124       1024.270       1023.900       1023.119    
   1015.769       1010.578       1006.662       1014.415       1012.266    
   1017.655       1018.566       1006.315       1000.308       994.7949    
   985.8648       992.2587       996.4825       1000.902       1005.322    
   1018.531       1017.914       1014.009       1008.825       1012.576    
   1010.273       1011.751       1011.951       1005.632       1009.753    
   1013.758       1013.056       1019.063       1010.147       1015.075    
   1002.336       989.4732       990.7786       990.0187       998.3007    
   999.7972       1007.846       1004.070       994.8671       984.5082    
   970.8159       964.8275       963.5618       957.4476       958.1515    
   950.1772       941.4872       934.2704       943.2145       941.7156    
   957.7972       969.6038       970.7413       969.0676       969.7482    
   966.0280       956.0560       948.2937       947.6201       933.5897    
   921.6038       926.4336       924.4499       916.6760       930.3613    
   949.2820       962.6294       973.6573       975.1772       962.1002    
   944.2075       935.3473       917.0536       895.1469       902.5804    
   895.3543       896.2681       886.4149       871.4336       846.7599    
   811.2960       784.5222       756.0513       728.8578       712.4429    
   688.6480       677.6760       661.5105       660.1142       656.0746    
   641.4545       642.2145       633.8252       628.3427       633.8625    
   646.8438       654.7902       661.4009       690.6503       707.1678    
   730.3147       738.5432       746.0513       752.0769       762.7832    
   760.6550       742.9790       723.2121       725.5594       713.7832    
   712.6853       700.8042       707.1702       713.2004       720.3776    
   730.2051       744.7436       748.8951       753.2191       754.2820    
   750.9650       746.0466       736.3543       727.4009       719.3030    
   723.6736       719.9394       703.6294       700.7063       700.8205    
   691.6667       694.2634       702.5338       712.6970       730.1096    
   739.9697       727.8788       719.5105       721.9301       713.5524    
   706.7063       709.1212       706.5082       700.1492       703.4592    
   689.8951       670.3776       658.5408       665.7017       670.4918    
   686.2751       691.9464       696.0303       702.6224       706.2774    
   700.6736       699.8951       687.7319       694.8531       687.1981    
   692.7692       690.0513       689.8275       694.4709       688.8531    
   686.5711       689.7506       688.7832       689.1795       670.1049    
   653.9627       623.5105       576.5408       516.4266       440.3776    
   366.6690       297.8555       237.9347       181.8205       134.1585    
   102.7995       76.13287       52.62937       34.82751       22.96270    
   16.31469       11.48019       8.953380       6.419580       4.557109    
   4.375291       3.617716       3.179487       3.051282       3.349650    
   3.419580       3.976690       4.142191       3.603729       4.081585    
   4.090909       4.200466       4.372961       3.897436       3.517483    
   3.407925       2.834499       2.321678       1.741259       2.221445    
   2.421911       2.657343       2.822844       2.433566       2.079254    
   858.7623       863.8065       878.9744       888.5618       882.1072    
   876.7879       862.4662       858.1352       847.1375       842.6923    
   843.2145       839.8881       835.5804       824.3636       817.1981    
   813.5501       800.7576       802.3030       802.4965       815.0023    
   817.0560       810.1702       803.3170       791.8228       792.0000    
   789.5058       783.9883       786.9161       780.1259       786.2657    
   788.9510       781.0303       785.0909       787.7226       782.1235    
   781.2377       773.5828       763.8392       751.0093       733.7273    
   725.4289       713.2610       710.9907       708.6900       693.4615    
   684.3683       660.6340       647.2844       634.5641       614.2191    
   599.5851       592.3287       592.6154       594.8415       589.3846    
   583.0046       580.5967       579.7576       581.1865       577.7996    
   563.4849       565.3240       560.7273       560.0909       560.5991    
   559.0046       551.6224       545.0210       545.2727       535.7506    
   520.1025       524.5058       515.0490       523.3636       531.6270    
   534.6876       534.6503       541.5385       541.8508       526.9650    
   519.6340       516.9184       505.5081       505.6107       509.1282    
   507.9184       508.4429       508.4965       508.8695       500.6643    
   500.0210       495.9510       497.7622       500.0513       497.1049    
   492.7739       489.5548       496.6294       505.2611       509.4802    
   510.2890       512.5408       519.7692       519.5175       501.3030    
   497.4056       491.3473       491.4499       496.4312       494.1026    
   496.7529       501.9091       505.9417       501.4639       492.0186    
   499.9977       501.9977       505.8228       511.2098       510.5991    
   523.6294       525.9161       524.8252       515.1398       507.8718    
   503.7436       498.7716       495.3496       494.7646       496.7506    
   499.5198       500.5408       501.0979       503.0373       492.6014    
   489.9837       488.3193       489.6154       491.8555       491.7832    
   496.0629       500.5548       505.9231       509.1375       507.2844    
   509.6830       507.1795       508.5991       507.3893       508.4895    
   524.9114       529.0117       544.0629       549.5594       572.7366    
   577.5222       581.7902       582.8811       583.1235       583.7879    
   575.6853       565.2051       561.7203       552.3613       550.6061    
   541.7459       536.4568       535.4219       537.2004       542.2657    
   539.2914       553.3870       567.1608       577.4825       578.2983    
   578.4568       569.1329       552.9860       537.7599       521.9371    
   511.2121       513.2401       516.0163       524.3636       533.1329    
   542.9627       552.6527       555.6480       569.8275       568.5198    
   571.9883       575.6270       569.2285       562.4219       556.1608    
   551.0746       543.1678       530.3077       529.2401       524.4056    
   524.7669       527.0746       539.3124       543.7413       557.3100    
   563.0652       563.0629       548.6270       540.0979       531.5618    
   511.4406       498.7319       492.2144       487.5035       495.3217    
   498.3823       515.1166       528.3264       550.6247       561.6107    
   566.8112       567.4988       553.8112       543.4476       516.5082    
   483.0047       450.2401       412.6084       368.9720       323.1235    
   285.4965       247.0956       210.6340       183.1399       151.1795    
   129.2284       106.6946       88.98602       74.72261       65.81585    
   59.21212       57.32168       53.71096       52.07459       49.32168    
   47.43357       44.62005       45.01865       43.08858       42.18415    
   41.34033       40.38928       36.85315       36.32168       36.66667    
   35.73426       36.31702       37.30769       36.70863       38.01398    
   39.11888       40.22145       39.48485       41.94173       44.38695    
   47.47786       50.11189       52.83217       55.53147       59.17249    
   66.65734       70.91375       78.95338       88.22378       101.5688    
   114.8788       129.9744       143.0117       155.7040       175.0606    
   193.6480       214.1981       235.8392       257.1772       284.8042    
   303.4336       326.7809       363.9464       393.0559       435.5268    
   472.4942       514.8858       554.0769       598.0652       642.3170    
   672.7366       701.5547       742.0256       765.9184       799.9487    
   827.4172       848.7413       878.6830       905.3193       937.8881    
   956.1422       967.4033       985.4709       1003.350       1016.935    
   1018.270       1008.524       1014.151       1011.590       1020.142    
   1019.548       1022.322       1022.538       1034.692       1041.014    
   1035.096       1038.091       1037.872       1041.149       1054.016    
   1053.751       1047.767       1032.991       1024.179       1017.573    
   1013.352       1013.112       1006.396       1007.114       1011.883    
   1018.755       1017.683       1010.569       1005.242       1001.056    
   1015.876       1012.002       1016.240       1010.939       1004.014    
   1010.648       1010.627       1011.597       1009.126       1007.879    
   1014.054       1007.515       1018.378       1012.879       1012.972    
   1021.587       1028.291       1027.965       1023.228       1023.079    
   998.6084       997.8508       992.2891       979.8928       985.4849    
   983.4406       973.8508       968.6480       961.6317       948.8112    
   926.7623       935.3730       937.0979       939.3799       950.3147    
   961.2518       966.3147       976.5338       976.8625       963.3660    
   963.5547       964.5175       962.5641       950.8741       944.5874    
   942.2960       935.4126       925.7552       924.6620       924.7809    
   930.8438       930.9277       933.9114       938.2914       934.2704    
   924.7063       921.3100       908.5291       911.4009       906.6014    
   887.8602       873.5851       859.3939       852.3170       829.4126    
   804.5222       790.9277       776.0699       757.1259       735.9510    
   715.6480       707.1631       691.5082       683.1608       664.9697    
   641.9091       627.5594       617.2844       600.9977       611.4219    
   629.8788       659.7902       675.6993       696.6411       712.4685    
   716.2704       724.5664       729.3636       733.7343       751.7972    
   753.7879       757.2214       746.0396       727.6294       716.0513    
   700.1678       685.2983       674.8671       681.2541       698.3497    
   698.7413       709.5361       711.7809       716.0909       724.6434    
   724.4429       725.1818       727.7063       731.7436       737.8648    
   725.9417       719.2564       714.8112       715.9161       710.3799    
   715.3403       714.6736       720.9510       717.4336       719.6783    
   712.3497       717.2121       725.3077       716.2238       705.2774    
   703.5688       686.8858       687.8345       673.4453       663.4056    
   656.4825       663.3357       663.4849       654.8275       650.8088    
   658.6411       665.7226       677.4778       684.6853       690.6807    
   691.5874       687.9184       684.6807       677.4849       668.1912    
   661.2844       662.6434       671.3916       674.3939       674.9581    
   676.4895       675.1025       675.8811       671.7482       659.9837    
   627.5688       598.7809       554.6061       491.3310       427.7762    
   365.5548       300.9417       240.2821       189.8998       142.5221    
   100.9860       73.60140       48.59674       31.54778       21.58741    
   14.48718       9.072261       5.540792       3.899767       1.937063    
   3.090909       3.822844       3.976690       3.006993       2.878788    
   2.568765       1.911422       1.787879       1.652681       2.060606    
   2.156177       1.878788       2.107226       2.158508       2.806527    
   2.641026       2.319347       2.580420       3.349650       3.734266    
   2.934732       3.177156       3.930070       4.459208       4.515152    
   853.8112       850.9604       856.3077       845.1912       846.3939    
   842.5222       837.8904       834.7343       829.2377       834.8322    
   824.1469       816.4662       815.5175       808.5338       803.4965    
   804.8625       803.6620       801.9208       794.3916       791.3776    
   787.2191       788.2891       786.9417       785.9464       786.2051    
   795.3147       792.7436       792.0816       782.9977       772.5734    
   767.6294       762.2401       765.4592       772.0070       769.3030    
   766.5432       760.5128       755.2587       748.7273       736.2331    
   715.8159       705.1795       696.6923       677.3497       657.9581    
   645.3287       636.3753       637.3520       640.5804       630.4359    
   625.2564       621.5455       613.3193       597.8648       588.8322    
   582.0583       572.4336       561.0350       554.1282       547.5222    
   548.3310       539.5175       536.8159       536.5828       541.0560    
   536.9907       533.3054       533.4825       540.0280       536.0443    
   531.3193       521.4429       522.5175       528.8205       523.5222    
   519.6853       519.9510       529.2727       531.9954       519.7249    
   516.1608       514.4639       511.8485       505.0023       499.3427    
   504.4685       504.3100       511.7343       516.2238       506.2797    
   510.4452       508.9697       506.4592       497.1935       495.1981    
   496.7413       492.8485       491.9207       493.7273       491.7762    
   496.6201       502.8718       513.2471       512.1142       515.0536    
   522.0839       505.1305       500.4172       493.7856       492.2751    
   489.6060       493.5571       497.7086       499.3986       504.3357    
   505.6550       494.4406       495.1445       490.2634       488.8182    
   483.8508       477.6154       475.5198       480.4499       490.5594    
   498.7646       508.3123       504.6107       508.8601       506.5222    
   503.5944       495.5105       488.1795       484.4919       491.1608    
   489.4056       486.1329       483.2308       493.2331       501.4662    
   512.0373       510.3427       512.8438       511.0653       516.8881    
   512.5711       513.0769       522.4942       534.2075       545.8438    
   548.6573       561.0303       573.4755       587.8881       595.0536    
   602.3357       599.1469       608.1398       606.3939       601.5897    
   590.1469       588.0909       573.4103       563.8298       545.3799    
   527.8648       509.7249       513.7017       507.8835       513.3636    
   520.3170       535.2727       548.9487       554.8112       564.1072    
   563.7086       565.8998       559.9627       537.6970       531.3473    
   516.9394       510.1911       505.8345       502.9697       504.4382    
   515.8858       537.5175       549.0676       551.3706       563.0443    
   553.2751       540.4266       527.6317       507.8042       495.0233    
   497.7972       498.9977       502.6527       511.1026       518.9627    
   522.7879       533.6527       536.7949       541.0886       550.9954    
   552.4499       540.4009       533.9790       528.6830       509.7389    
   500.9301       499.0466       487.0629       489.6667       496.6317    
   503.8765       519.4126       539.4126       549.2774       556.8998    
   563.3916       562.9813       548.6736       533.7040       513.0163    
   486.2797       462.3473       426.7436       375.6690       337.7809    
   296.3030       257.8112       221.3566       187.4755       158.4755    
   132.9114       110.5804       90.74126       69.42424       61.83683    
   53.41958       49.63636       50.71795       49.37762       48.30769    
   48.48019       47.89277       46.31236       42.26107       40.63869    
   36.54079       34.27273       33.05128       32.32401       32.27972    
   34.13054       35.13287       37.62471       38.33100       41.67133    
   39.93473       39.62937       40.33566       43.68065       46.97436    
   51.77156       57.93007       63.46154       68.44756       71.63170    
   73.75291       78.56876       86.43822       96.52681       106.5058    
   119.5152       134.3170       147.6294       164.3030       186.1189    
   210.6037       232.9068       261.8298       287.5012       309.1492    
   329.1282       350.9627       384.0117       416.8159       460.9907    
   498.1655       525.2214       566.1119       603.6061       637.9860    
   665.3753       704.7669       749.1795       775.3497       806.0093    
   836.1189       852.4243       884.7902       911.3333       933.0792    
   945.5524       959.6527       976.1212       981.0327       987.6853    
   1007.932       1013.741       1012.228       1015.366       1008.953    
   996.7715       991.7623       992.2354       997.1025       1009.259    
   1029.219       1031.082       1029.347       1040.436       1038.403    
   1031.874       1032.765       1022.972       1015.331       1005.566    
   1001.126       992.4709       1000.818       1012.263       1012.979    
   1014.865       1020.009       1017.576       1009.056       1001.702    
   987.5315       989.1539       994.7366       1000.452       999.4755    
   1002.315       1007.902       1004.166       1008.100       1011.394    
   1003.639       1017.648       1023.247       1025.096       1019.207    
   1006.375       1001.601       986.3799       982.5035       971.8159    
   973.9534       971.1865       961.8858       946.9860       939.9371    
   940.1795       946.9930       943.5175       946.4382       950.2004    
   964.9627       963.4243       951.2354       945.6970       952.2145    
   953.8531       947.4499       939.6061       939.3753       927.5408    
   925.5151       931.5641       925.0536       923.0886       927.4429    
   927.7180       928.3870       939.4802       929.8438       910.1958    
   910.1631       907.5198       895.2844       888.7319       881.4079    
   876.2191       869.8369       876.6177       872.0373       872.5058    
   872.6387       866.4196       862.7109       855.7390       827.0023    
   800.1306       768.8998       737.7623       711.8998       691.1306    
   681.5991       670.0839       668.9184       668.4476       661.9277    
   659.6061       662.4429       649.6270       644.9673       645.8461    
   653.7390       654.1678       658.5035       662.8928       670.4545    
   677.3240       691.4149       697.4918       707.9557       713.9487    
   721.5664       719.6970       712.8904       701.4895       697.6038    
   692.9744       686.6387       686.3799       688.2004       696.5151    
   707.6480       714.1772       712.4406       713.7366       719.2285    
   721.8625       709.3753       702.3730       701.2121       699.0233    
   693.7809       688.2541       669.8811       673.0583       669.7319    
   671.0303       667.2028       676.5688       687.6667       688.9394    
   684.6177       688.3870       682.3730       687.2494       683.8461    
   688.2145       677.4196       673.7529       665.7436       654.1795    
   642.1096       643.0256       639.7133       644.4778       656.7855    
   666.3147       665.9021       670.2657       679.3939       683.8904    
   692.8461       695.9254       695.2098       686.5198       682.0513    
   671.8019       667.0816       662.7996       662.7063       660.8322    
   672.0280       672.9510       676.3054       666.0350       649.4592    
   623.5151       585.5688       540.8531       481.7156       418.5571    
   358.4056       292.6270       239.7506       188.3054       142.2634    
   103.9347       70.19814       50.41259       32.81585       21.07226    
   13.71096       7.484848       6.414918       6.184149       5.664336    
   4.869464       2.883450       2.440559       2.717949       2.948718    
   2.713287       2.916084       3.100233       3.326340       3.603729    
   3.909091       3.885781       3.829837       4.060606       3.275058    
   2.615385       2.519814       2.664336       2.843823       3.193473    
   3.540792       3.818182       4.254079       4.006993       3.349650    
   858.0536       862.6993       855.4009       848.1002       850.8042    
   852.7925       838.1958       825.3497       829.3776       831.3147    
   816.6364       816.4755       815.6411       815.1748       812.9417    
   808.0140       794.6597       786.0023       786.4289       781.5151    
   770.0816       769.0396       775.9417       777.4942       781.5664    
   785.7762       786.2844       788.6970       782.3380       781.5035    
   778.7855       773.0979       771.5432       763.3473       761.5711    
   748.5711       732.3520       725.8461       716.1119       713.7902    
   706.3007       698.8508       691.8392       680.8788       681.3683    
   656.6690       648.0210       636.7063       625.7576       618.5478    
   603.6667       595.5175       586.2518       579.9231       576.3310    
   560.0233       562.9930       562.0746       558.8065       560.4359    
   550.3939       550.7296       541.9067       539.0676       534.6643    
   529.8182       531.6713       529.9557       521.3310       524.2820    
   521.7669       520.3473       510.7110       510.8275       509.7739    
   511.6457       523.4149       519.8369       515.1445       528.8065    
   531.4872       528.5385       528.0490       520.8275       518.8718    
   521.2727       522.7786       508.7436       497.2214       497.1888    
   492.6037       499.2937       501.6550       496.9534       500.2214    
   502.5431       503.2168       503.5781       497.7669       491.4569    
   485.2867       486.0793       478.7692       477.9114       480.5291    
   486.2354       492.5571       503.8275       502.6667       499.4639    
   490.0326       483.3450       476.7343       476.8065       477.4359    
   483.1795       492.0047       496.5151       496.1888       495.5781    
   487.5012       486.5921       481.2774       483.2517       481.9907    
   484.1981       483.2611       482.6736       487.0699       491.9254    
   496.9417       497.3823       488.7925       493.1608       491.6037    
   485.4522       484.0350       484.2914       491.7483       492.4196    
   496.1748       494.6317       490.7786       501.9627       507.4033    
   501.5198       500.8974       515.2914       526.3170       530.6224    
   544.0256       552.3124       565.9767       583.2098       588.8042    
   581.0723       577.2634       585.2028       572.7296       566.9371    
   558.8858       553.3497       550.5408       544.4849       532.1306    
   524.0280       514.7296       514.9767       509.4289       509.9231    
   515.3870       528.9371       534.9837       538.4406       537.3566    
   546.3240       552.2448       554.6923       548.9860       539.2214    
   529.4056       516.2914       508.0420       504.8112       506.4919    
   515.5432       532.7646       537.9627       549.8998       549.4778    
   549.5828       543.2145       541.5315       529.7692       516.9277    
   497.3706       486.7552       475.5991       471.6550       471.8928    
   478.1492       489.9301       514.2401       522.1795       529.6503    
   531.6550       538.1958       538.3799       525.8415       515.0909    
   497.2331       488.6597       489.0023       481.5478       478.3077    
   487.5594       495.6317       506.4919       520.7855       528.3473    
   537.7482       541.7972       539.6830       530.1025       504.4102    
   475.1538       435.3403       398.1399       357.2937       309.7762    
   275.7692       241.4242       208.1072       175.2564       141.2005    
   116.7016       95.77856       78.55944       63.72028       57.04196    
   56.43590       55.72028       53.44522       48.23543       45.75991    
   44.29837       42.03730       40.15385       37.61072       38.99068    
   39.64569       41.10490       40.27972       39.90210       39.82285    
   39.37063       37.54079       35.86480       33.06527       35.07226    
   36.05128       37.74592       38.41725       41.72028       42.99301    
   47.50350       53.62238       59.94639       65.99068       75.66666    
   85.41259       95.00000       106.2145       116.8392       123.8811    
   131.7879       143.5781       155.8112       169.2657       192.0909    
   215.1259       234.9324       256.7599       274.3543       293.5898    
   322.6201       349.5921       381.0443       411.1282       458.0350    
   502.2541       546.9697       591.6177       625.2075       658.6527    
   691.7343       718.4103       746.3264       765.6597       794.1375    
   819.9464       843.6503       864.9697       873.4918       888.4895    
   892.4172       917.1515       943.3473       965.4522       986.1235    
   1000.142       1015.657       1028.480       1036.238       1043.697    
   1032.834       1038.911       1041.019       1030.417       1020.058    
   1006.762       1009.881       1004.849       1010.776       1007.830    
   1002.079       1003.378       1007.751       992.3520       986.4685    
   983.5012       978.8042       968.5175       969.7832       972.6154    
   984.3776       986.5571       990.6457       970.9557       968.7086    
   962.0699       951.8788       949.4662       961.5432       976.5105    
   989.2004       994.6107       1002.839       995.7459       1001.089    
   993.1212       988.1119       985.6993       982.9161       977.9604    
   974.9044       981.9138       980.9767       976.1515       977.2121    
   975.8555       969.0816       975.6993       976.1748       975.5874    
   977.6993       972.0839       973.4522       968.2564       969.5967    
   971.4359       962.8928       961.7925       960.2145       948.8788    
   945.9510       938.5804       936.8088       933.9557       938.0303    
   940.2028       940.7949       935.0723       941.4289       939.5781    
   936.7017       935.2494       919.2075       923.0792       923.2004    
   924.5804       925.0023       921.9161       925.1702       924.2797    
   916.1096       906.9487       894.1585       886.6550       872.2774    
   850.3753       839.6783       827.7599       812.3357       798.3846    
   780.3380       767.2820       755.2704       724.8648       701.6480    
   686.7552       673.3450       654.4709       642.2354       637.7786    
   627.1935       625.6270       621.1166       611.2541       617.5361    
   623.0070       625.7156       641.2704       657.9301       669.2331    
   675.0560       690.7855       708.2331       714.9161       712.2191    
   707.7809       707.6107       702.1958       689.3170       682.5035    
   677.5175       682.1608       677.1002       676.9534       673.1981    
   682.4755       683.2098       685.9231       699.0956       713.3264    
   709.7879       701.1888       693.8625       691.6667       690.0583    
   690.7413       670.4732       662.9324       663.2354       656.7925    
   648.9440       646.3543       656.0443       666.2891       682.9348    
   686.3427       673.2145       667.1375       663.8298       651.2191    
   645.6783       627.2564       621.7343       621.9464       622.8415    
   619.3962       619.4639       631.5781       643.1515       650.4359    
   663.8019       660.0979       671.0909       677.8461       672.0652    
   668.5268       671.7552       673.4312       658.9977       651.8578    
   648.7156       640.0956       647.7809       645.0256       637.6713    
   640.5781       638.5757       633.0513       619.4382       598.3310    
   571.4825       540.0046       506.2005       451.1725       396.1888    
   338.1958       277.6853       224.8345       175.7110       127.9394    
   91.88112       66.43822       44.57809       27.78555       18.47319    
   13.17949       7.993007       5.284382       3.794872       3.696970    
   3.296037       3.221445       2.890443       3.468531       3.365967    
   3.410256       3.785548       3.790210       3.006993       3.065268    
   2.517483       2.083916       1.829837       2.421911       2.983683    
   3.242424       4.198135       4.062937       3.694639       3.531469    
   2.729604       2.463870       2.293706       3.030303       3.165501    
   852.8788       847.4895       850.7482       847.3916       838.9930    
   835.6130       828.9510       815.0187       813.7366       810.5151    
   803.9604       803.7879       794.8834       788.2610       788.2610    
   789.0163       789.7063       787.6620       791.9231       798.9324    
   805.9440       807.0233       801.6900       793.6713       790.6387    
   798.7786       801.5315       793.9720       794.6270       787.1655    
   774.9371       764.1189       751.8019       738.5012       732.1748    
   736.8088       733.3380       723.5385       717.7996       701.0839    
   697.2471       687.2960       674.0862       659.7109       647.1912    
   642.3706       633.9837       624.8065       620.2820       612.2541    
   613.1515       604.4219       597.6713       588.1189       573.2587    
   569.9954       563.8531       559.0886       553.0933       548.4499    
   541.2121       528.8065       520.9277       515.9767       504.4289    
   510.1515       511.7413       512.2541       513.5921       522.7623    
   523.9907       513.7063       511.8904       509.6060       506.1725    
   505.2751       503.9441       503.7110       500.6480       505.2820    
   507.5175       500.3123       500.3333       494.8835       492.1911    
   492.2867       494.5828       492.6201       493.9464       494.2121    
   505.8601       502.0769       506.1772       502.7039       500.8951    
   494.2121       485.7646       475.7716       477.0070       471.2937    
   473.6667       473.5734       472.7459       474.4965       476.0280    
   473.2564       472.2937       473.7110       481.6037       481.5991    
   488.2075       494.8601       493.1678       494.5618       491.9510    
   489.9510       491.4825       493.4662       485.1375       486.6270    
   490.2284       488.8718       490.0350       480.0676       473.4406    
   472.1375       474.3613       476.2331       480.6690       491.8741    
   490.9394       488.2867       484.2214       482.2098       474.0676    
   472.1165       469.3077       466.0559       468.3869       471.4615    
   467.7436       473.4126       486.5921       502.6224       505.5128    
   517.5012       517.4103       508.3916       509.9441       509.6620    
   512.9394       524.5594       542.4312       558.1329       567.7646    
   583.2960       584.8602       583.6130       582.3497       574.9534    
   566.0933       553.4499       541.3333       530.0862       513.1212    
   513.0070       506.1795       507.1935       508.3660       521.1725    
   529.7809       541.1585       548.1329       547.8298       549.8858    
   550.7786       550.8485       547.5082       542.7715       532.6294    
   526.6643       517.8508       506.8741       497.9207       497.8322    
   505.1795       524.8602       538.8042       548.1912       551.8415    
   556.7529       553.9021       549.8741       538.6201       522.3799    
   513.1772       500.7599       494.6620       487.9767       492.6270    
   500.2844       512.2028       515.2191       526.1818       529.9044    
   535.4662       533.8531       521.9161       507.6434       498.7739    
   492.9977       473.6783       461.7319       467.3310       467.3799    
   472.4849       484.0000       492.2121       510.8135       531.6130    
   538.7739       535.7529       533.6224       518.5874       492.8695    
   462.3776       433.6364       396.1422       354.7063       312.8042    
   269.1282       232.7599       200.6597       171.1189       144.1585    
   123.3263       103.4289       84.57576       69.25641       60.30536    
   55.75758       51.03030       50.08858       47.11422       43.29370    
   41.65268       41.14685       40.94872       39.96037       38.77855    
   39.58042       39.21911       39.37529       38.25874       36.64802    
   35.41026       36.08392       36.16550       33.37529       33.74359    
   37.48252       41.20979       44.96037       50.65268       54.60606    
   60.38695       63.71329       68.70396       74.65734       81.18648    
   92.70629       100.7529       110.9930       121.3007       134.2401    
   143.8508       155.6364       171.9907       183.9767       200.8392    
   219.4406       236.1049       263.5921       289.8368       318.9184    
   347.5804       379.1725       414.1562       443.8368       480.4755    
   513.4872       549.7786       586.4406       620.0560       649.7506    
   687.8159       724.0886       754.5757       786.2751       812.7086    
   839.3124       853.9254       871.4406       890.1515       901.7506    
   923.0886       936.9581       940.5222       951.4126       964.1515    
   975.6387       972.2983       986.4895       980.8625       981.1958    
   989.9138       984.8438       976.8578       976.3030       974.7459    
   966.1539       960.8112       960.4778       952.0560       968.0560    
   986.3380       999.3986       1004.205       1008.937       1008.266    
   998.0350       996.4545       982.3893       968.2657       967.6876    
   962.8275       971.6853       963.9534       958.7040       966.2564    
   970.6457       975.3566       977.1306       977.6713       976.5571    
   969.2308       976.8485       974.6014       979.7203       987.0373    
   990.7925       995.3706       1006.524       1012.133       1004.916    
   989.5921       980.3217       972.9954       973.6807       964.8438    
   950.9697       948.7017       949.5198       950.7646       946.3799    
   939.5734       922.3753       925.4172       931.9138       930.7902    
   932.1072       931.5338       931.9534       929.3776       922.5222    
   913.9417       895.2261       900.2844       895.5198       897.5944    
   907.5268       904.2541       911.3007       919.0536       913.4196    
   912.1049       905.8928       904.1678       899.2331       901.2051    
   902.9021       898.6364       898.6340       894.1981       884.0187    
   881.4639       875.1282       875.0652       865.6014       863.7762    
   848.0490       835.4942       819.2028       791.6970       766.7506    
   755.0093       745.1235       737.4406       714.5268       707.1096    
   685.1562       671.4568       649.7832       623.6317       609.4568    
   611.9464       610.6783       603.4709       612.3566       621.7273    
   625.8182       634.4033       646.8228       649.5547       665.1072    
   679.8369       683.9860       684.0956       701.1329       700.0606    
