2.614496e+00 -1.261098e+00
2.673921e+00 -1.105028e+00
2.731984e+00 -1.002858e+00
2.788908e+00 -8.827650e-01
2.844715e+00 -8.333618e-01
2.899448e+00 -8.592553e-01
2.953189e+00 -8.438367e-01
3.005990e+00 -8.069381e-01
3.057880e+00 -7.333429e-01
3.108924e+00 -5.986701e-01
3.159205e+00 -3.210166e-01
3.208658e+00 5.530435e-02
3.257439e+00 5.807906e-01
3.305461e+00 1.242523e+00
3.352795e+00 1.973267e+00
3.399528e+00 2.775400e+00
3.445626e+00 3.626184e+00
3.491152e+00 4.413094e+00
3.536056e+00 5.043929e+00
3.580451e+00 5.518662e+00
3.624337e+00 5.734279e+00
3.667680e+00 5.623345e+00
3.710518e+00 5.216040e+00
3.752883e+00 4.384382e+00
3.794809e+00 3.336922e+00
3.836278e+00 2.100216e+00
3.877319e+00 7.225720e-01
3.917947e+00 -6.428618e-01
3.958173e+00 -1.978400e+00
3.997979e+00 -3.092290e+00
4.037409e+00 -4.009592e+00
4.076504e+00 -4.627801e+00
4.115212e+00 -5.171507e+00
4.153591e+00 -5.645519e+00
4.191633e+00 -6.144486e+00
4.229319e+00 -6.651970e+00
4.266716e+00 -7.150148e+00
4.303803e+00 -7.497066e+00
4.340544e+00 -7.543172e+00
4.377035e+00 -7.384569e+00
4.413195e+00 -7.069588e+00
4.449104e+00 -6.598471e+00
4.484684e+00 -6.043554e+00
4.520054e+00 -5.581337e+00
4.555163e+00 -5.006684e+00
4.589962e+00 -4.388009e+00
4.624555e+00 -3.565149e+00
4.658863e+00 -2.952537e+00
4.692976e+00 -2.278502e+00
4.726841e+00 -1.722187e+00
4.760453e+00 -1.118756e+00
4.793855e+00 -2.187749e-01
4.827013e+00 8.949478e-01
4.859998e+00 2.452755e+00
4.892760e+00 4.213047e+00
4.925304e+00 6.355388e+00
4.957661e+00 8.450330e+00
4.989782e+00 1.064725e+01
5.021736e+00 1.251993e+01
5.053475e+00 1.401198e+01
5.085042e+00 1.503712e+01
5.116488e+00 1.553334e+01
5.147644e+00 1.543661e+01
5.178698e+00 1.484302e+01
5.209518e+00 1.398949e+01
5.240230e+00 1.310824e+01
5.270702e+00 1.193924e+01
5.301060e+00 1.071094e+01
5.331244e+00 9.130637e+00
5.361271e+00 7.347255e+00
5.391142e+00 5.240638e+00
5.420837e+00 3.283217e+00
5.450394e+00 1.285312e+00
5.479803e+00 -6.850327e-01
5.509055e+00 -2.958347e+00
5.538175e+00 -5.261714e+00
5.567143e+00 -7.943550e+00
5.595973e+00 -1.048180e+01
5.624655e+00 -1.274389e+01
5.653203e+00 -1.492885e+01
5.681630e+00 -1.639939e+01
5.709916e+00 -1.743958e+01
5.738073e+00 -1.831465e+01
5.766103e+00 -1.865428e+01
5.793999e+00 -1.870478e+01
5.821815e+00 -1.841313e+01
5.849423e+00 -1.783145e+01
5.876988e+00 -1.711180e+01
5.904392e+00 -1.622039e+01
5.931691e+00 -1.524207e+01
5.958875e+00 -1.424428e+01
5.985936e+00 -1.300578e+01
6.012897e+00 -1.150766e+01
6.039737e+00 -1.024835e+01
6.066459e+00 -8.936715e+00
6.093074e+00 -7.774008e+00
6.119604e+00 -7.152101e+00
6.145999e+00 -6.801620e+00
6.172303e+00 -6.487624e+00
6.198514e+00 -6.436179e+00
6.224606e+00 -6.113301e+00
6.250598e+00 -5.140401e+00
6.276494e+00 -3.513971e+00
6.302303e+00 -1.190237e+00
6.328028e+00 1.932775e+00
6.353617e+00 5.329384e+00
6.379125e+00 9.631649e+00
6.404560e+00 1.420198e+01
6.429896e+00 1.842630e+01
6.455101e+00 2.272957e+01
6.480268e+00 2.725304e+01
6.505348e+00 3.104462e+01
6.530312e+00 3.437998e+01
6.555200e+00 3.740052e+01
6.579985e+00 4.020409e+01
6.604686e+00 4.200216e+01
6.629343e+00 4.367280e+01
6.653880e+00 4.446553e+01
6.678318e+00 4.403434e+01
6.702713e+00 4.257868e+01
6.727012e+00 4.046582e+01
6.751222e+00 3.727392e+01
6.775384e+00 3.306685e+01
6.799450e+00 2.851608e+01
6.823423e+00 2.301672e+01
6.847340e+00 1.723938e+01
6.871163e+00 1.065001e+01
6.894933e+00 3.568566e+00
6.918639e+00 -3.606751e+00
6.942227e+00 -1.091594e+01
6.965782e+00 -1.844305e+01
6.989239e+00 -2.526387e+01
7.012663e+00 -3.091046e+01
7.035991e+00 -3.629585e+01
7.059251e+00 -3.988327e+01
7.082443e+00 -4.194331e+01
7.105551e+00 -4.241591e+01
7.128612e+00 -4.143472e+01
7.151606e+00 -3.950429e+01
7.174527e+00 -3.666789e+01
7.197401e+00 -3.351929e+01
